"id","user_id","created","updated","title","activated","active","bankrupt","binding_period","chain_id","contact_email","contact_mobile_phone","contract_start","country","currency","cvr_number","duplicate","ecommerce_fee","eu_commission","invoicing_start_date","isv_commission","isv_partner","non_eu_commission","onboarded_by","payment_terminal_provider","area_id","processing_fee","sales_outcome_id","sales_stage","service_charge","setup_type","termination_date","termination_value","transferred_contract","type_id","cashier_ids","manager_ids","driver_ids","payment_terminal_ids","kitchen_staff_ids","contact_name","description","cuisine_ids","trainee_mode","demo_mode","default_order_type_cashier","default_order_type_customer","show_bestsellers","use_quick_search","display_cashier_images","display_created_by","use_customer_facing_display","timezone","contact_language","business_name","area","street_address","suppress_receipt_prompt","print_on_acceptance","enable_receipt_download","enable_email_receipts","customer_receipt_cc","customer_receipt_msg","daily_sales_reports","monthly_sales_reports","sales_report_email","logo","image_1","image_2","image_3","image_4","image_5","phone","email","website","facebook","instagram","takeaway_link","delivery_link","table_booking_link","opening_hours","enable_cashback","enable_voucher_payment","inventory_management","seasonal","moved_to_competition","dormant","dormant_partner","dead_lead","closed","collect_customer_info_takeaway","collect_customer_info_eat_in","collect_customer_info_delivery","nets_mid","realm","auto_accept_delivery","auto_accept_eat_in","auto_accept_table_bookings","auto_accept_takeaway","auto_close_delivery","auto_close_eat_in","auto_close_takeaway","auto_hide_orders_eat_in","auto_sms_topup","average_driver_speed","call_specific_waiter","call_waiter","call_waiter_interval","cash_pay_delivery","cash_pay_eat_in","cash_pay_takeaway","cashier_homepage","accepting_orders","allow_future_pickup_time","allow_refunds","default_payment_method","delivery","delivery_qr_code_link","delivery_radius","demo_end","display_cashier_prices","display_in_app","display_item_ratings","display_order_status","dynamic_location","eat_in","ecom_provider","enable_barcode_scanning","enable_cash_in_out","enable_ecommerce_payments","enable_nfc_login","enable_ordered_printing","enable_other_payment","enable_qr_code_payment","enable_qr_code_receipt","enable_sms_on_ready","first_day_of_week","force_table_number","force_upfront_pay_delivery","force_upfront_pay_eat_in","force_upfront_pay_takeaway","immediate_payment_delivery","immediate_payment_eat_in","immediate_payment_takeaway","in_app_pay_delivery","in_app_pay_eat_in","in_app_pay_takeaway","isv_source_code","language","latitude","longitude","loyalty_program","min_guests","minimum_delivery_amount","not_accepting_orders_msg","payment_terminal_pay_delivery","payment_terminal_pay_eat_in","payment_terminal_pay_takeaway","print_on_payment","print_on_refund","print_sold_items","prompt_for_tip_delivery","prompt_for_tip_eat_in","prompt_for_tip_takeaway","protect_sensitive_sections","rating","receipt_printing_enabled","receive_phone_calls","skip_order_confirmation","slot_duration","sms_balance","sms_on_ready_text","suppress_print_receipt_prompt","table_bookings","takeaway","takeaway_qr_code_link","terminal_provider","theme","tiered_loyalty_program","vat","vip_threshold","visit_duration","votes","waiting_time","unspecified_section_id","unspecified_item_id","enable_sms_on_order","sms_on_order_text","exclude_from_ops_report"
822160,4285,1705050160,1744221964,Untitled,0,0,0,36,,place_822160@example.com,+45822160,,DK,DKK,,0,0.0,0.0,1705017600,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 822160,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45822160,place_822160@example.com,,,,https://lovingloyalty.page.link/2ckMDj99WfxfLiGx9,https://lovingloyalty.page.link/jgmCm8dUpqawZQsG8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,852476,852475,0,,0
830445,4278,1705068832,1754398848,Storrs Antikvariat,1,1,0,36,,place_830445@example.com,+45830445,1705070097,DK,DKK,"35901108",0,0.0,0.0,1708646400,0.0,0,0.0,nets,nets,12650,0.0,,Contract signed,0.0,service,,,0,12191,"21206","","","","",Mr./Mrs. 830445,Varer sælges efter brugtmomsordningen - køber kan ikke fradrage moms.,"12192",0,0,Takeaway,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,Storrs Antikvariat,"2400 København NV","Frederikssundsvej 61, st. th.",0,0,0,0,,Salg efter brugtmomsordningen - køber kan ikke fradrage moms.,1,1,storrsantikvariat@gmail.com,,,,,,,+45830445,place_830445@example.com,,,,https://lovingloyalty.page.link/gdDWMAWTeUoE72ud9,https://lovingloyalty.page.link/SrRAh6XfDqjzNosU9,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""08.00"",""to"":""23.00""},""wednesday"":{""from"":""08.00"",""to"":""23.00""},""thursday"":{""from"":""08.00"",""to"":""23.00""},""friday"":{""from"":""08.00"",""to"":""23.00""},""saturday"":{""from"":""08.00"",""to"":""23.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,1259950,830678,0,,0
830846,1769,1705069871,1744221964,Untitled,0,0,0,36,,place_830846@example.com,+45830846,,DK,DKK,,0,0.0,0.0,1705017600,0.0,0,0.0,lovingloyalty,,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 830846,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45830846,place_830846@example.com,,,,https://lovingloyalty.page.link/2BUpreASWdjWRpNp7,https://lovingloyalty.page.link/hkWngMbToaZU96vN9,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,861311,861310,0,,0
830865,1769,1705069909,1754468572,Nordjysk Gas & Energi ApS (Smedekroen),1,1,0,36,,place_830865@example.com,+45830865,1704979342,DK,DKK,"37314811",0,0.0,0.0,1705276800,0.0,0,0.0,lovingloyalty,nets,12728,0.0,,Contract signed,0.0,,,,0,12191,"21285|20966","","","","",Mr./Mrs. 830865,,"12192",0,0,Takeaway,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,Nordjysk Gas & Energi ApS (Smedekroen),"9370 Hals",Midtergade 22,0,0,0,0,,,1,1,aalborgfragt@mail.dk,,,,,,,+45830865,place_830865@example.com,,,,https://lovingloyalty.page.link/Bu4tJkkwQLMEXGMLA,https://lovingloyalty.page.link/vJJ4Yp4Ur3Ci3Gpy7,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",1,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,56.9967484,56.9967484,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,830955,830954,0,,0
832235,510,1705073081,1744221964,Hjørnets Kiosk,0,0,0,12,,place_832235@example.com,+45832235,,DK,DKK,"27667023",0,0.0,1.25,1705017600,0.0,0,1.25,lovingloyalty,elavon,11457,0.0,12295,Shop info filled,0.0,service,1726099200,0.0,0,12191,"","","","","",Mr./Mrs. 832235,,"12192",0,0,Takeaway,Takeaway,1,1,1,0,0,Europe/Copenhagen,en,Hjørnets Kiosk v/Rüstem Sucu,"2720 Vanløse","Sallingvej 47, st. tv",0,0,0,0,,,1,1,,,,,,,,+45832235,place_832235@example.com,,,,https://lovingloyalty.page.link/XrjDC1ojk43UXWse8,https://lovingloyalty.page.link/qQkou4cBmfDohbtK9,,"{""monday"":{""from"":""11.00"",""to"":""20.00""},""tuesday"":{""from"":""11.00"",""to"":""20.00""},""wednesday"":{""from"":""11.00"",""to"":""20.00""},""thursday"":{""from"":""11.00"",""to"":""20.00""},""friday"":{""from"":""11.00"",""to"":""20.00""},""saturday"":{""from"":""11.00"",""to"":""20.00""},""sunday"":{""from"":""11.00"",""to"":""20.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,1,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,en,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,elavon,,0,25.0,20,90,0,15,832744,832743,0,,0
894032,4166,1705307893,1754398848,Arlecchino,1,1,0,36,,place_894032@example.com,+45894032,1705404908,DK,DKK,"34514194",0,0.0,0.0,1705622400,0.0,0,0.0,nets,nets,12651,0.0,,Contract signed,0.0,eat_in,,,0,12191,"21239","","","","",Mr./Mrs. 894032,,"12158|12086",0,0,Eat In,Takeaway,1,1,0,0,0,Europe/Copenhagen,da,Arlecchino,"8382 Hinnerup",Postvej 2,0,0,0,0,,,1,1,info@arlecchino.dk,,,,,,,+45894032,place_894032@example.com,,,,https://lovingloyalty.page.link/xou1oQw5UVVKycR29,https://lovingloyalty.page.link/ixXarkMZHUV2vzS9A,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,894124,894123,0,,0
894372,4285,1705309782,1754398848,Jensens Fisk og Vin,1,1,0,36,,place_894372@example.com,+45894372,1705347284,DK,DKK,"33934289",0,0.0,0.0,1706659200,0.0,0,0.0,nets,nets,12652,0.0,,Contract signed,0.0,eat_in,,,0,12191,"21233|21657|21658","","","","",Mr./Mrs. 894372,,"12192",0,0,Takeaway,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,Jensens Fisk og Vin,"5874 Hesselager",Havnevej 1D Lundeborg,0,0,0,0,,,1,1,,,,,,,,+45894372,place_894372@example.com,,,,https://lovingloyalty.page.link/TEWqCnw5MSfhBQ876,https://lovingloyalty.page.link/znovg1iMndZRGCDz8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,5144742,894421,0,,0
898548,20939,1705321298,1754398848,Restorante Il Ponte (DELETE),0,0,0,36,,place_898548@example.com,+45898548,,DK,DKK,"24991024",0,0.0,0.0,1705276800,0.0,0,0.0,nets,nets,12653,0.0,,Shop info filled,0.0,takeaway,,,0,12191,"21226|21257|21272","","","","",Mr./Mrs. 898548,,"12192",0,0,Takeaway,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,Restorante Il Ponte (DELETE),"1462",Lavendelstræde 6,0,0,0,0,,,0,0,,,,,,,,+45898548,place_898548@example.com,,,,https://lovingloyalty.page.link/6Rab7Bk47DAXAsza6,https://lovingloyalty.page.link/CxSDD1PoiWNrS3nf6,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,1706532883,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,898700,898699,0,,0
909042,4278,1705389299,1754398848,T13 Huset,1,1,0,36,,place_909042@example.com,+45909042,1705390336,DK,DKK,"19495671",0,0.0,0.0,1707868800,0.0,0,0.0,nets,nets,12654,0.0,,Contract signed,0.0,takeaway,,,0,12191,"21234|21839","","","","",Mr./Mrs. 909042,,"12192",0,0,Takeaway,Takeaway,1,1,0,0,0,Europe/Copenhagen,da,AKTIVITETSHUSET TRANEN,"2660 BRØNDBY STRAND",Kisumparken 2,1,0,0,0,,,1,1,,,,,,,,+45909042,place_909042@example.com,,,,https://lovingloyalty.page.link/R7gNWbrPMLZ2VdhS7,https://lovingloyalty.page.link/aLXw8jopgg7uaoia8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,1,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,1,0,1,,nets,,0,25.0,20,90,0,15,909177,909174,0,,0
913419,0,1705405391,1744221291,Restaurationsvirksomhed Skarv ApS,0,0,0,36,,place_913419@example.com,+45913419,,DK,DKK,"50649210",0,0.0,0.0,1705363200,0.0,0,0.0,lovingloyalty,,12655,0.0,,Shop info filled,0.0,other,,,0,12191,"21240","","","","",Mr./Mrs. 913419,,"12192",0,0,Takeaway,Takeaway,1,1,1,0,0,Europe/Copenhagen,da,Restaurationsvirksomhed Skarv ApS,"1112 København",Pilestræde 43,0,0,0,0,,,1,1,,,,,,,,+45913419,place_913419@example.com,,,,https://lovingloyalty.page.link/XxxCgX7vrJV81do19,https://lovingloyalty.page.link/WWofRTxdt1wBVYHx6,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,1706615000,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,55.6811462,55.6811462,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,913423,913422,0,,0
913797,4282,1705406219,1754398848,Pandekageboden,1,1,0,36,,place_913797@example.com,+45913797,1707148404,DK,DKK,"34829500",0,0.0,0.0,1708041600,0.0,0,0.0,nets,nets,12656,0.0,,Contract signed,0.0,takeaway,,,0,12191,"21392","","","","",Mr./Mrs. 913797,,"12192",0,0,Takeaway,Takeaway,0,1,0,0,0,Europe/Copenhagen,da,Pandekageboden,"7160",Borgergade 32,0,0,0,0,,Pandekageboden,1,1,email@pandekageboden.dk,,,,,,,+45913797,place_913797@example.com,,,,https://lovingloyalty.page.link/AuowYjARYrurUdi8A,https://lovingloyalty.page.link/o6GWMQo9oRd5ErJ58,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,913905,913904,0,,0
920026,20583,1705421627,1744221964,Untitled,0,0,0,36,,place_920026@example.com,+45920026,,DK,DKK,,0,0.0,0.0,1705363200,0.0,0,0.0,lovingloyalty,,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 920026,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45920026,place_920026@example.com,,,,https://lovingloyalty.page.link/ScQmb9XvZLbN8JhY6,https://lovingloyalty.page.link/2EeKWFQpxtCL4H6HA,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,938049,938048,0,,0
923303,0,1705426435,1744221291,PerformanceGear APS,0,0,0,36,,place_923303@example.com,+45923303,,DK,DKK,"39547422",0,0.0,0.0,1705363200,0.0,0,0.0,lovingloyalty,,12218,0.0,,Shop info filled,0.0,other,,,0,12191,"21243","","","","",Mr./Mrs. 923303,,"12192",0,0,Takeaway,Takeaway,1,1,1,0,0,Europe/Copenhagen,da,PerformanceGear APS,"2400 København",Bygmestervej 6,0,0,0,0,,,1,1,,,,,,,,+45923303,place_923303@example.com,,,,https://lovingloyalty.page.link/JTpDQrXz4PiTBDJy5,https://lovingloyalty.page.link/cezgA612cJei6SfKA,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,1706636040,1,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,55.7054702,55.7054702,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,923309,923308,0,,0
950627,1769,1705577592,1744221964,Untitled,0,0,0,36,,place_950627@example.com,+45950627,,DK,DKK,,0,0.0,0.0,1705536000,0.0,0,0.0,lovingloyalty,,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 950627,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45950627,place_950627@example.com,,,,https://lovingloyalty.page.link/FkPebjXtM9CQhBu9A,https://lovingloyalty.page.link/bKoQx8Tcpz7acNZs8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,973007,973006,0,,0
954731,19750,1705587037,1744221964,Untitled,0,0,0,36,,place_954731@example.com,+45954731,,DK,DKK,,0,0.0,0.0,1705536000,0.0,0,0.0,nets,nets,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 954731,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45954731,place_954731@example.com,,,,https://lovingloyalty.page.link/Bajmdcjv7HcNfBr1A,https://lovingloyalty.page.link/aNgneS77zHvoyMsU7,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,nets,,0,25.0,20,90,0,15,977949,977948,0,,0
968571,20583,1705653254,1744221964,Untitled,0,0,0,36,,place_968571@example.com,+45968571,,DK,DKK,,0,0.0,0.0,1705622400,0.0,0,0.0,lovingloyalty,,,0.0,,Shop info filled,0.0,,,,0,12191,"","","","","",Mr./Mrs. 968571,,"12192",0,0,Takeaway,Takeaway,1,0,1,0,0,Europe/Copenhagen,da,,,,0,0,0,0,,,1,1,,,,,,,,+45968571,place_968571@example.com,,,,https://lovingloyalty.page.link/afMB1FNpT5gVaNL47,https://lovingloyalty.page.link/F43AspyQP9Nt41Xp7,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,,,0,25.0,20,90,0,15,1001766,1001765,0,,0
968700,510,1705653967,1733399492,Horsens Nærbutik,0,0,1,36,,place_968700@example.com,+45968700,1706541868,DK,DKK,"38700855",0,0.0,1.0,1707868800,0.0,0,1.0,lovingloyalty,elavon,12224,0.0,,Contract signed,0.0,service,1724630400,0.0,0,12191,"","","","","",Mr./Mrs. 968700,,"12192",0,0,Takeaway,Takeaway,1,1,1,0,0,Europe/Copenhagen,da,Horsens Nærbutik,"8700 Horsens",Sønderbrogade 29,0,0,0,0,,,0,0,,,,,,,,+45968700,place_968700@example.com,,,,https://lovingloyalty.page.link/ZGsG7KrzCzSD4Nrk7,https://lovingloyalty.page.link/mGsfZ9M8M3rSVdUQ8,,"{""monday"":{""from"":""closed"",""to"":""00.00""},""tuesday"":{""from"":""closed"",""to"":""00.00""},""wednesday"":{""from"":""closed"",""to"":""00.00""},""thursday"":{""from"":""closed"",""to"":""00.00""},""friday"":{""from"":""closed"",""to"":""00.00""},""saturday"":{""from"":""closed"",""to"":""00.00""},""sunday"":{""from"":""closed"",""to"":""00.00""}}",0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,1,40,0,1,60,0,1,1,menu,1,1,1,payment_terminal,0,,5.0,,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,0,1,0,0,0,,da,,,0,1,0.0,,0,1,1,0,1,0,0,0,0,1,0.0,1,1,0,30,0,,0,0,1,,elavon,,0,25.0,20,90,0,15,969250,969249,0,,0
